split,language,subset_size,repeat,n_items_full,n_models,pearson_r,p_value
synthetic,nob,50,147,100,30,0.9993267282273837,9.589494781054704e-42
synthetic,nob,50,148,100,30,0.9986546208528465,1.5459096788402187e-37
synthetic,nob,50,149,100,30,0.9984199235454343,1.4663346185879657e-36
synthetic,nob,50,150,100,30,0.9990335654790982,1.5092856189814363e-39
synthetic,nob,50,151,100,30,0.9990826820927206,7.273861305750729e-40
synthetic,nob,50,152,100,30,0.9987758601997454,4.1239396161492334e-38
synthetic,nob,50,153,100,30,0.9984962728075107,7.333439428516762e-37
synthetic,nob,50,154,100,30,0.9984600320152388,1.0233144441903849e-36
synthetic,nob,50,155,100,30,0.9985130117669848,6.2703320538992575e-37
synthetic,nob,50,156,100,30,0.9986942560775255,1.017361036214587e-37
synthetic,nob,50,157,100,30,0.9988304625022045,2.1778105112544608e-38
synthetic,nob,50,158,100,30,0.9994247213553449,1.0609229006778217e-42
synthetic,nob,50,159,100,30,0.9990516440005658,1.1587894868951857e-39
synthetic,nob,50,160,100,30,0.999019156057892,1.8565992379560226e-39
synthetic,nob,50,161,100,30,0.9985999601651045,2.698856683839453e-37
synthetic,nob,50,162,100,30,0.9993207828686637,1.084514094966613e-41
synthetic,nob,50,163,100,30,0.9988172966734081,2.547116034283941e-38
synthetic,nob,50,164,100,30,0.9983899289883568,1.907616261820862e-36
synthetic,nob,50,165,100,30,0.9978953577438737,8.088210727761907e-35
synthetic,nob,50,166,100,30,0.9985246899497343,5.615418092219594e-37
synthetic,nob,50,167,100,30,0.9990599013191109,1.0253094827497742e-39
synthetic,nob,50,168,100,30,0.9978663176805778,9.797076339835227e-35
synthetic,nob,50,169,100,30,0.998733619332586,6.629282014236085e-38
synthetic,nob,50,170,100,30,0.9981500467536936,1.3313082255878668e-35
synthetic,nob,50,171,100,30,0.9970644100112084,8.489855043340817e-33
synthetic,nob,50,172,100,30,0.9987211767212184,7.601185855568329e-38
synthetic,nob,50,173,100,30,0.999227500024864,6.568211792950957e-41
synthetic,nob,50,174,100,30,0.9990182231815912,1.881463243564028e-39
synthetic,nob,50,175,100,30,0.9991412485804021,2.8892540602579455e-40
synthetic,nob,50,176,100,30,0.9988871855678318,1.0861504730602044e-38
synthetic,nob,50,177,100,30,0.9978879419664288,8.496083308209245e-35
synthetic,nob,50,178,100,30,0.9975963935956093,5.183879777648586e-34
synthetic,nob,50,179,100,30,0.9987755984912924,4.1362933926615064e-38
synthetic,nob,50,180,100,30,0.9980016924144025,3.9166033504600377e-35
synthetic,nob,50,181,100,30,0.9988690794817634,1.361359872258839e-38
synthetic,nob,50,182,100,30,0.999560491160425,2.4507142869445897e-44
synthetic,nob,50,183,100,30,0.9994366202924427,7.918381956136673e-43
synthetic,nob,50,184,100,30,0.9983444680361778,2.8162208116306278e-36
synthetic,nob,50,185,100,30,0.9988742943256337,1.276102312764391e-38
synthetic,nob,50,186,100,30,0.9993709588066669,3.7047065476375774e-42
synthetic,nob,50,187,100,30,0.99942817203588,9.752429962844597e-43
synthetic,nob,50,188,100,30,0.9987265835315814,7.163654111657346e-38
synthetic,nob,50,189,100,30,0.9984543859984574,1.0770729892947171e-36
synthetic,nob,50,190,100,30,0.9989383539030794,5.621123497068386e-39
synthetic,nob,50,191,100,30,0.9990825502941614,7.288500479080306e-40
synthetic,nob,50,192,100,30,0.9992278478344968,6.526944802699187e-41
synthetic,nob,50,193,100,30,0.9993762304443579,3.293054623635135e-42
synthetic,nob,50,194,100,30,0.9977977552945934,1.5248148085953743e-34
synthetic,nob,50,195,100,30,0.9993776676841437,3.1884324961347925e-42
synthetic,nob,50,196,100,30,0.9990503363565237,1.1813509204091321e-39
synthetic,nob,50,197,100,30,0.9988554639556637,1.6095353676384525e-38
synthetic,nob,50,198,100,30,0.9989216066528429,6.997502090424486e-39
synthetic,nob,50,199,100,30,0.9990472836442205,1.2356179379987008e-39
synthetic,nob,75,0,100,30,0.9998159663874292,1.2501997321795341e-49
synthetic,nob,75,1,100,30,0.9997388607137031,1.6765908436968847e-47
synthetic,nob,75,2,100,30,0.9996555828937479,8.075746106737299e-46
synthetic,nob,75,3,100,30,0.999690658621957,1.7956484608497246e-46
synthetic,nob,75,4,100,30,0.9996411058215516,1.4371043742941342e-45
synthetic,nob,75,5,100,30,0.9996658717159865,5.282130705887926e-46
synthetic,nob,75,6,100,30,0.9996770581516646,3.279395748567076e-46
synthetic,nob,75,7,100,30,0.9994726562093793,3.1392675207976772e-43
synthetic,nob,75,8,100,30,0.9996871561866342,2.102160446994648e-46
synthetic,nob,75,9,100,30,0.9996727770400176,3.9432538828793564e-46
synthetic,nob,75,10,100,30,0.9993499263262726,5.8703942835706e-42
synthetic,nob,75,11,100,30,0.9998719666955443,7.781945775688099e-52
synthetic,nob,75,12,100,30,0.9996657471897935,5.309753903155969e-46
synthetic,nob,75,13,100,30,0.9998118706110796,1.7013807613224892e-49
synthetic,nob,75,14,100,30,0.9996656784018415,5.325070340496119e-46
synthetic,nob,75,15,100,30,0.9994361655239216,8.008316605821855e-43
synthetic,nob,75,16,100,30,0.9997087187490876,7.735922659832276e-47
synthetic,nob,75,17,100,30,0.9995453209183093,3.9407215164770513e-44
synthetic,nob,75,18,100,30,0.9996442327030981,1.2714260190614054e-45
synthetic,nob,75,19,100,30,0.9993431962634887,6.780661136355025e-42
synthetic,nob,75,20,100,30,0.9995209366988064,8.187333623948071e-44
synthetic,nob,75,21,100,30,0.9997555094255259,6.666988006253316e-48
synthetic,nob,75,22,100,30,0.9995552520011275,2.892865983469044e-44
synthetic,nob,75,23,100,30,0.9996654889849562,5.367458494391218e-46
synthetic,nob,75,24,100,30,0.9997273897894627,3.0603812928773315e-47
synthetic,nob,75,25,100,30,0.9991559925015788,2.2674008842680182e-40
synthetic,nob,75,26,100,30,0.9995942262628075,8.013275439275025e-45
synthetic,nob,75,27,100,30,0.9993453072930131,6.481925583190009e-42
synthetic,nob,75,28,100,30,0.9996655038060486,5.36413053127133e-46
synthetic,nob,75,29,100,30,0.9996448574150232,1.2405290100455676e-45
synthetic,nob,75,30,100,30,0.9995393759248535,4.726539645429793e-44
synthetic,nob,75,31,100,30,0.999272529412794,2.8340227541292105e-41
synthetic,nob,75,32,100,30,0.9996777383325672,3.184022642403404e-46
synthetic,nob,75,33,100,30,0.9992805943789353,2.42461072175683e-41
synthetic,nob,75,34,100,30,0.9993070585547701,1.434926704603292e-41
synthetic,nob,75,35,100,30,0.9997910412562903,7.399481446697019e-49
synthetic,nob,75,36,100,30,0.9990472091765267,1.236970190121492e-39
synthetic,nob,75,37,100,30,0.9998214956524996,8.156747561343962e-50
synthetic,nob,75,38,100,30,0.9996447533055165,1.2456291643227778e-45
synthetic,nob,75,39,100,30,0.9995372259076404,5.044885362814149e-44
synthetic,nob,75,40,100,30,0.9996877247095625,2.0493118794584214e-46
synthetic,nob,75,41,100,30,0.9997661333254488,3.579684389220197e-48
synthetic,nob,75,42,100,30,0.9997556469780096,6.614672470801071e-48
synthetic,nob,75,43,100,30,0.9993147335616549,1.2278092268932192e-41
synthetic,nob,75,44,100,30,0.9995790025463582,1.3418606957659652e-44
synthetic,nob,75,45,100,30,0.9995403570636335,4.58755507786258e-44
synthetic,nob,75,46,100,30,0.999570377560151,1.782335826790999e-44
synthetic,nob,75,47,100,30,0.9997982377355673,4.530350220330097e-49
synthetic,nob,75,48,100,30,0.9995957724364172,7.596297992248947e-45
synthetic,nob,75,49,100,30,0.9995605947634602,2.442640492673602e-44
synthetic,nob,75,50,100,30,0.999574383702477,1.5632850899949158e-44
synthetic,nob,75,51,100,30,0.9997110505068862,6.912735606164685e-47
synthetic,nob,75,52,100,30,0.9996842405178498,2.393656343547851e-46
synthetic,nob,75,53,100,30,0.99978860896491,8.700798500606152e-49
synthetic,nob,75,54,100,30,0.999696991320565,1.3442397825364726e-46
synthetic,nob,75,55,100,30,0.9994712555263896,3.2580121488738504e-43
synthetic,nob,75,56,100,30,0.9992849794441672,2.2257653910492351e-41
synthetic,nob,75,57,100,30,0.9995730866026207,1.631309074459266e-44
synthetic,nob,75,58,100,30,0.9997715684718644,2.5756504689555017e-48
synthetic,nob,75,59,100,30,0.9996120432262114,4.2741393914606974e-45
synthetic,nob,75,60,100,30,0.9998019396723693,3.495805218100956e-49
synthetic,nob,75,61,100,30,0.9994641121852934,3.931211818007293e-43
synthetic,nob,75,62,100,30,0.9995371603256861,5.05490166765417e-44
synthetic,nob,75,63,100,30,0.9997379333772949,1.7618853057998775e-47
synthetic,nob,75,64,100,30,0.9994837376156025,2.3320109081753657e-43
synthetic,nob,75,65,100,30,0.9996221496534731,2.9538341952840035e-45
synthetic,nob,75,66,100,30,0.9995883820059609,9.78904912966169e-45
synthetic,nob,75,67,100,30,0.9996606169704971,6.5716078806579995e-46
synthetic,nob,75,68,100,30,0.9995500164109179,3.407783022581492e-44
synthetic,nob,75,69,100,30,0.9996787274758834,3.049915809364585e-46
synthetic,nob,75,70,100,30,0.9997730277733217,2.3546382588264056e-48
synthetic,nob,75,71,100,30,0.9997988755822503,4.333925550002714e-49
synthetic,nob,75,72,100,30,0.9992950877607091,1.8236326561959254e-41
synthetic,nob,75,73,100,30,0.9996564627901219,7.791695345229853e-46
synthetic,nob,75,74,100,30,0.9994102088045961,1.5035782386096585e-42
synthetic,nob,75,75,100,30,0.9997455247036638,1.167541893787957e-47
synthetic,nob,75,76,100,30,0.9997455330792934,1.167004080482208e-47
synthetic,nob,75,77,100,30,0.9998159201020478,1.2546086249770592e-49
synthetic,nob,75,78,100,30,0.9996978400758008,1.2924807966946074e-46
synthetic,nob,75,79,100,30,0.9997415704069932,1.4488207629269565e-47
synthetic,nob,75,80,100,30,0.9996531196388588,8.922902627064944e-46
synthetic,nob,75,81,100,30,0.9992829237012207,2.3170197681748695e-41
synthetic,nob,75,82,100,30,0.9993957051501259,2.1124980676035077e-42
synthetic,nob,75,83,100,30,0.9997902598118027,7.796410426566565e-49
synthetic,nob,75,84,100,30,0.9995880964157438,9.884548223759041e-45
synthetic,nob,75,85,100,30,0.9996935458817623,1.574755632847121e-46
synthetic,nob,75,86,100,30,0.9995694982283245,1.8340831567146754e-44
synthetic,nob,75,87,100,30,0.999811905616548,1.6969543858207642e-49
synthetic,nob,75,88,100,30,0.9998130769092366,1.5548661783672482e-49
synthetic,nob,75,89,100,30,0.999593628402932,8.18013080127714e-45
synthetic,nob,75,90,100,30,0.9997485044381998,9.900704003879768e-48
synthetic,nob,75,91,100,30,0.999766188826676,3.567810492596197e-48
synthetic,nob,75,92,100,30,0.9994618191184538,4.1733208463809345e-43
synthetic,nob,75,93,100,30,0.9995712697510789,1.731219970065762e-44
synthetic,nob,75,94,100,30,0.9995260867780212,7.037833313246514e-44
synthetic,nob,75,95,100,30,0.999664490044764,5.596234358056781e-46
synthetic,nob,75,96,100,30,0.9996525376442604,9.134762902582036e-46
synthetic,nob,75,97,100,30,0.9995390201388962,4.777897630188667e-44
synthetic,nob,75,98,100,30,0.9992874908258214,2.1188151535277833e-41
synthetic,nob,75,99,100,30,0.9991302056429469,3.4549699546204577e-40
synthetic,nob,75,100,100,30,0.9994792968868537,2.629024015399956e-43
synthetic,nob,75,101,100,30,0.9994649877707436,3.84225632060127e-43
synthetic,nob,75,102,100,30,0.9998158806146237,1.2583813893943872e-49
synthetic,nob,75,103,100,30,0.9996183313948381,3.400232645373135e-45
synthetic,nob,75,104,100,30,0.999626769578264,2.4865616871481342e-45
synthetic,nob,75,105,100,30,0.9998013316730358,3.649065033504467e-49
synthetic,nob,75,106,100,30,0.9997542676553326,7.156970894459145e-48
synthetic,nob,75,107,100,30,0.9982786355101408,4.859447513575355e-36
synthetic,nob,75,108,100,30,0.9995842296897268,1.1265676346748616e-44
synthetic,nob,75,109,100,30,0.9996662206407992,5.205439109577371e-46
synthetic,nob,75,110,100,30,0.9989810651153341,3.164236989916072e-39
synthetic,nob,75,111,100,30,0.9993517990914084,5.638077001368161e-42
synthetic,nob,75,112,100,30,0.9995117214983109,1.0689662866014852e-43
synthetic,nob,75,113,100,30,0.9994471925618459,6.0740980683128514e-43
synthetic,nob,75,114,100,30,0.9997014204465808,1.093851461524245e-46
synthetic,nob,75,115,100,30,0.999513877971888,1.0047487202453664e-43
synthetic,nob,75,116,100,30,0.9994624171649089,4.1088769663243456e-43
synthetic,nob,75,117,100,30,0.999472209791503,3.176669572025764e-43
synthetic,nob,75,118,100,30,0.9995847711413213,1.1062046553183774e-44
synthetic,nob,75,119,100,30,0.9997113265030245,6.820878952651199e-47
synthetic,nob,75,120,100,30,0.9989215665140724,7.001147613606919e-39
synthetic,nob,75,121,100,30,0.999599119463064,6.761724586047428e-45
synthetic,nob,75,122,100,30,0.9985204690226944,5.844422854787393e-37
synthetic,nob,75,123,100,30,0.9995579297369189,2.6583830685476323e-44
synthetic,nob,75,124,100,30,0.9997126989491832,6.380697786617128e-47
synthetic,nob,75,125,100,30,0.9996563791242192,7.818299995622472e-46
synthetic,nob,75,126,100,30,0.9996801147572504,2.870649603375366e-46
synthetic,nob,75,127,100,30,0.9995666376982789,2.0122321841609487e-44
synthetic,nob,75,128,100,30,0.9993072809268063,1.4284953041568302e-41
synthetic,nob,75,129,100,30,0.999734317776027,2.1344162149809875e-47
synthetic,nob,75,130,100,30,0.9997829588606889,1.2586968803456208e-48
synthetic,nob,75,131,100,30,0.9997215212527233,4.1234355708755514e-47
synthetic,nob,75,132,100,30,0.9995604369157711,2.454951454832623e-44
synthetic,nob,75,133,100,30,0.9997275841151547,3.029984382084114e-47
synthetic,nob,75,134,100,30,0.999474937051486,2.9544717867694676e-43
synthetic,nob,75,135,100,30,0.9997539604707637,7.283234979508788e-48
synthetic,nob,75,136,100,30,0.9995326681082768,5.786668879451642e-44
synthetic,nob,75,137,100,30,0.9996099584800148,4.607105984436042e-45
synthetic,nob,75,138,100,30,0.9995167936381993,9.236085368736675e-44
synthetic,nob,75,139,100,30,0.9991650429103357,1.949853977185529e-40
synthetic,nob,75,140,100,30,0.9993400598456559,7.248179232798125e-42
synthetic,nob,75,141,100,30,0.9994040304703987,1.739684694437642e-42
synthetic,nob,75,142,100,30,0.9996982703708569,1.266953216544987e-46
synthetic,nob,75,143,100,30,0.9998036768052613,3.0902205548895283e-49
synthetic,nob,75,144,100,30,0.9997934087480772,6.308510468266307e-49
synthetic,nob,75,145,100,30,0.9997892884447432,8.317368129944563e-49
synthetic,nob,75,146,100,30,0.9994600588200888,4.368493893067116e-43
synthetic,nob,75,147,100,30,0.9993782305060623,3.148310152122993e-42
synthetic,nob,75,148,100,30,0.9996928876939545,1.6227665080363758e-46
synthetic,nob,75,149,100,30,0.9995677393862337,1.9418000390610524e-44
synthetic,nob,75,150,100,30,0.9995545870706551,2.953996646126314e-44
synthetic,nob,75,151,100,30,0.9998204966850068,8.819538211968392e-50
synthetic,nob,75,152,100,30,0.9995749558137972,1.5341270396101372e-44
synthetic,nob,75,153,100,30,0.9995651243168532,2.1128566325474223e-44
synthetic,nob,75,154,100,30,0.9993446251191664,6.577097565293467e-42
synthetic,nob,75,155,100,30,0.9997624829308612,4.446373219019401e-48
synthetic,nob,75,156,100,30,0.9996683903162469,4.751287151707453e-46
synthetic,nob,75,157,100,30,0.9997302896486279,2.6348757031759374e-47
synthetic,nob,75,158,100,30,0.9992956021524779,1.8050959085580788e-41
synthetic,nob,75,159,100,30,0.9997447216136202,1.220192069603989e-47
synthetic,nob,75,160,100,30,0.9996070617772803,5.1098561892761125e-45
synthetic,nob,75,161,100,30,0.9996485531251931,1.0715532150296728e-45
synthetic,nob,75,162,100,30,0.9997901785141933,7.83882096343342e-49
synthetic,nob,75,163,100,30,0.9996143598334705,3.9304267124193344e-45
synthetic,nob,75,164,100,30,0.9996256650499996,2.5915709905924875e-45
synthetic,nob,75,165,100,30,0.9997705368726371,2.7433441539122564e-48
synthetic,nob,75,166,100,30,0.9997388394187369,1.678505720763001e-47
synthetic,nob,75,167,100,30,0.9992122887321738,8.629134328642529e-41
synthetic,nob,75,168,100,30,0.9996720263930267,4.071782237678153e-46
synthetic,nob,75,169,100,30,0.9997913786953558,7.23395316817144e-49
synthetic,nob,75,170,100,30,0.9996330444402063,1.9612180670617424e-45
synthetic,nob,75,171,100,30,0.999754317701422,7.13659371376347e-48
synthetic,nob,75,172,100,30,0.9995371261607463,5.060126977361845e-44
synthetic,nob,75,173,100,30,0.99872351523185,7.408989292543152e-38
synthetic,nob,75,174,100,30,0.9996586788014503,7.11689393044541e-46
synthetic,nob,75,175,100,30,0.9992898345848009,2.023326908894824e-41
synthetic,nob,75,176,100,30,0.9994841223844703,2.307801249035605e-43
synthetic,nob,75,177,100,30,0.9998838874086873,1.9811104590809277e-52
synthetic,nob,75,178,100,30,0.9990723015332318,8.514422484988083e-40
synthetic,nob,75,179,100,30,0.9998214893060852,8.160808172826428e-50
synthetic,nob,75,180,100,30,0.999671552971364,4.154832041756636e-46
synthetic,nob,75,181,100,30,0.999761452148157,4.7242489956802184e-48
synthetic,nob,75,182,100,30,0.9998834916465982,2.0777634710245915e-52
synthetic,nob,75,183,100,30,0.9997342886395878,2.137695209393731e-47
synthetic,nob,75,184,100,30,0.9992507629260645,4.2815345195177466e-41
synthetic,nob,75,185,100,30,0.9994945282537276,1.7351165376810635e-43
synthetic,nob,75,186,100,30,0.9995351900228334,5.364578342145997e-44
synthetic,nob,75,187,100,30,0.9997671622027875,3.365421246249103e-48
synthetic,nob,75,188,100,30,0.9995413409332751,4.4520023052935934e-44
synthetic,nob,75,189,100,30,0.9997330052043613,2.286861300375442e-47
synthetic,nob,75,190,100,30,0.9994628461784038,4.063218146872333e-43
synthetic,nob,75,191,100,30,0.9995013063020731,1.4363637495398765e-43
synthetic,nob,75,192,100,30,0.9992946230606845,1.8405305094108599e-41
synthetic,nob,75,193,100,30,0.9996787946489225,3.0410015188197318e-46
synthetic,nob,75,194,100,30,0.9997295191361986,2.74222522184651e-47
synthetic,nob,75,195,100,30,0.9992781540134691,2.54229333914908e-41
synthetic,nob,75,196,100,30,0.9997761708016377,1.9370854216764284e-48
synthetic,nob,75,197,100,30,0.9997565438163972,6.282811678987974e-48
synthetic,nob,75,198,100,30,0.9996631473876287,5.918007036358068e-46
synthetic,nob,75,199,100,30,0.9997923343993446,6.783610273081523e-49
synthetic,nob,100,0,100,30,1.0,0.0
synthetic,nob,100,1,100,30,1.0,0.0
synthetic,nob,100,2,100,30,1.0,0.0
synthetic,nob,100,3,100,30,1.0,0.0
synthetic,nob,100,4,100,30,1.0,0.0
synthetic,nob,100,5,100,30,1.0,0.0
synthetic,nob,100,6,100,30,1.0,0.0
synthetic,nob,100,7,100,30,1.0,0.0
synthetic,nob,100,8,100,30,1.0,0.0
synthetic,nob,100,9,100,30,1.0,0.0
synthetic,nob,100,10,100,30,1.0,0.0
synthetic,nob,100,11,100,30,1.0,0.0
synthetic,nob,100,12,100,30,1.0,0.0
synthetic,nob,100,13,100,30,1.0,0.0
synthetic,nob,100,14,100,30,1.0,0.0
synthetic,nob,100,15,100,30,1.0,0.0
synthetic,nob,100,16,100,30,1.0,0.0
synthetic,nob,100,17,100,30,1.0,0.0
synthetic,nob,100,18,100,30,1.0,0.0
synthetic,nob,100,19,100,30,1.0,0.0
synthetic,nob,100,20,100,30,1.0,0.0
synthetic,nob,100,21,100,30,1.0,0.0
synthetic,nob,100,22,100,30,1.0,0.0
synthetic,nob,100,23,100,30,1.0,0.0
synthetic,nob,100,24,100,30,1.0,0.0
synthetic,nob,100,25,100,30,1.0,0.0
synthetic,nob,100,26,100,30,1.0,0.0
synthetic,nob,100,27,100,30,1.0,0.0
synthetic,nob,100,28,100,30,1.0,0.0
synthetic,nob,100,29,100,30,1.0,0.0
synthetic,nob,100,30,100,30,1.0,0.0
synthetic,nob,100,31,100,30,1.0,0.0
synthetic,nob,100,32,100,30,1.0,0.0
synthetic,nob,100,33,100,30,1.0,0.0
synthetic,nob,100,34,100,30,1.0,0.0
